trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,fixation.started,image.stopped,fixation.stopped,image_2.started,fixation_2.started,image_2.stopped,fixation_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
76,0,76,0,38.275410124999325,38.275410124999325,38.45203449999826,38.45203449999826,38.45203449999826,38.45203449999826,38.61489441700178,38.61489441700178,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
77,0,77,0,38.61489441700178,38.61489441700178,38.79307841699847,38.79307841699847,38.79307841699847,38.79307841699847,38.953524958000344,38.953524958000344,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
78,0,78,0,38.953524958000344,38.953524958000344,39.112640125000325,39.112640125000325,39.112640125000325,39.112640125000325,39.28167595800187,39.28167595800187,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
79,0,79,0,39.28167595800187,39.28167595800187,39.44492466700103,39.44492466700103,39.44492466700103,39.44492466700103,39.610114082999644,39.610114082999644,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
80,0,80,0,39.610114082999644,39.610114082999644,39.7934401249986,39.7934401249986,39.7934401249986,39.7934401249986,39.96039212500182,39.96039212500182,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
81,0,81,0,39.96039212500182,39.96039212500182,40.127918166999734,40.127918166999734,40.127918166999734,40.127918166999734,40.3098382499993,40.3098382499993,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
82,0,82,0,40.3098382499993,40.3098382499993,40.47633812500135,40.47633812500135,40.47633812500135,40.47633812500135,40.64009575000091,40.64009575000091,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
83,0,83,0,40.64009575000091,40.64009575000091,40.80283179199978,40.80283179199978,40.80283179199978,40.80283179199978,40.97582012500061,40.97582012500061,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
84,0,84,0,40.97582012500061,40.97582012500061,41.14394650000031,41.14394650000031,41.14394650000031,41.14394650000031,41.30643358299858,41.30643358299858,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
85,0,85,0,41.30643358299858,41.30643358299858,41.470266291998996,41.470266291998996,41.470266291998996,41.470266291998996,41.63158616700093,41.63158616700093,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
86,0,86,0,41.63158616700093,41.63158616700093,41.800978625000425,41.800978625000425,41.800978625000425,41.800978625000425,41.97625162500117,41.97625162500117,637905,001,2023-03-18_09h09.39.701,simple VEP,2022.2.4,None,
